orig_id,dest_id,shipments,dist,oinc,oarea,opop,odens,ocap,o65,ocoll,ogen,dinc,darea,dpop,ddens,d65,dcoll,dcap,tax,dregion,year
11,10,0,1071.891,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.62128,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
12,10,11210.99,270.4765,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,19.1489,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
13,10,0,407.7458,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.3689,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
14,10,0,344.7686,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.8996,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
15,10,0,534.0504,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.08435,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
16,10,0,760.5823,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.1718,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
17,10,0,1127.76,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.506,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
18,10,0,905.579,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,17.49651,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
19,10,0,1217.71,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.29789,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
20,10,0,440.9802,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.36432,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
21,10,3344.9971,246.6425,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07512,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
22,10,0,252.9336,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.44036,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
23,10,0,671.9373,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.52148,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
24,10,0,866.7535,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,14.7595,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
25,10,113040.47,871.5908,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.61903,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
26,10,0,497.0488,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.19534,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
27,10,4525.0008,290.3817,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.81526,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
28,10,0,1114.007,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.20092,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
29,10,0,987.4317,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.43499,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
30,10,0,846.1099,24.087,.121364,1.515,12.48311,.005929,11,12.1,13.15151,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
31,10,0,1278.959,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,13.03842,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
32,10,0,919.9918,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.49094,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
33,10,0,566.0425,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.56609,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
34,10,0,495.0538,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.25433,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
35,10,0,1416.85,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.09146,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
36,10,0,826.1887,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.42788,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
37,10,0,1133.479,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.80292,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
38,10,0,878.6076,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.56437,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
39,10,0,333.3375,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.72258,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
40,10,0,580.018,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.25376,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
41,10,0,772.1207,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.34715,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
42,10,0,959.2858,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,16.31322,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
43,10,0,850.4995,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.54767,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
44,10,0,1056.905,29.792,.009249,.563,60.87144,0,12,15.4,14.31772,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
45,10,0,1382.945,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.47787,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
46,10,0,247.1979,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.43161,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
47,10,0,710.5101,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.9629,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
48,10,0,699.7214,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.23672,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1994
1,10,0,733.1555,23.597,.05075,4.041,79.62562,1.102672,13,10.1,18.03502,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
2,10,0,494.7335,21.147,.052075,2.351,45.14642,.834602,15,8.9,17.99361,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
3,10,0,1131.178,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,17.93613,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
4,10,0,1474.39,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,18.52294,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
5,10,0,666.4541,30.14,.103729,3.294,31.75583,2.258579,10,18,16.61862,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
6,10,0,1070.835,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,17.43542,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
7,10,0,961.2856,34.875,.001955,.666,340.6649,0,12.4,13.7,16.83846,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
8,10,0,1087.274,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.84146,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
9,10,0,836.153,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.70157,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
10,10,1200800.7,0,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,17.63917,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
11,10,0,1071.891,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,13.44912,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
12,10,0,270.4765,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,18.9129,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
13,10,0,407.7458,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,19.36944,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
14,10,0,344.7686,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,17.77027,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
15,10,0,534.0504,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,18.06733,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
16,10,0,760.5823,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,18.16812,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
17,10,0,1127.76,36.952,.007838,6.016,767.5427,.130908,14,16.6,17.49513,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
18,10,0,905.579,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,16.78801,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
19,10,0,1217.71,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,15.39994,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
20,10,0,440.9802,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,19.24714,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
21,10,4209.0003,246.6425,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,17.07562,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
22,10,0,252.9336,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,18.37489,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
23,10,0,671.9373,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,17.55065,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
24,10,0,866.7535,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,12.3587,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
25,10,3341.001,871.5908,26.647,.048718,6.629,136.0688,.076299,12.5,12,18.63306,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
26,10,0,497.0488,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,13.99954,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
27,10,3526.0002,290.3817,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,17.39127,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
28,10,0,1114.007,36.329,.008969,1.109,123.6481,0,11.9,16.4,16.21791,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
29,10,0,987.4317,40.927,.007419,7.73,1041.919,27.93428,13.6,16,18.29154,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
30,10,0,846.1099,24.087,.121364,1.515,12.48311,.005929,11,12.1,14.10072,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
31,10,0,1278.959,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,14.54932,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
32,10,0,919.9918,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,18.38069,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
33,10,0,566.0425,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,19.52875,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
34,10,0,495.0538,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,17.13956,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
35,10,0,1416.85,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,17.15777,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
36,10,0,826.1887,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,19.26656,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
37,10,0,1133.479,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,16.5882,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
38,10,0,878.6076,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,18.61357,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
39,10,0,333.3375,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.86378,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
40,10,0,580.018,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,18.17374,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
41,10,0,772.1207,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,19.52586,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
42,10,0,959.2858,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,15.76706,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
43,10,0,850.4995,33.328,.039598,6.187,156.2453,.112465,11,15.4,17.66281,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
44,10,0,1056.905,29.792,.009249,.563,60.87144,0,12,15.4,14.53605,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
45,10,0,1382.945,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,16.65541,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
46,10,0,247.1979,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,18.36832,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
47,10,0,710.5101,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,17.81395,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
48,10,0,699.7214,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,11.27006,26.229,.055875,2.777,49.70022,15.5,11.7,.121515,0,"other",1995
1,11,0,1687.797,23.597,.05075,4.041,79.62562,1.102672,13,10.1,16.92616,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
2,11,0,1338.654,21.147,.052075,2.351,45.14642,.834602,15,8.9,16.37495,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
3,11,5850.0008,760.7369,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,14.33704,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
4,11,257969.37,553.6114,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,17.18824,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
5,11,5980.9986,596.8225,30.14,.103729,3.294,31.75583,2.258579,10,18,15.40201,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
6,11,0,2106.61,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,16.54562,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
7,11,0,2025.943,34.875,.001955,.666,340.6649,0,12.4,13.7,14.82552,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
8,11,0,2042.553,27.483,.053997,12.938,239.6059,.347235,18.6,12,16.62293,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
9,11,0,1838.584,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,17.13784,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
10,11,0,1071.891,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,15.46275,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
11,11,3449.0017,0,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,12.8422,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
12,11,0,1332.76,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,17.92694,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
13,11,0,1478.951,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,17.8494,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
14,11,0,941.6768,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,15.76046,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
15,11,0,1590.949,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,17.085,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
16,11,0,1532.299,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,16.8274,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
17,11,0,2153.596,36.952,.007838,6.016,767.5427,.130908,14,16.6,16.76021,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
18,11,0,1972.849,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,15.20414,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
19,11,0,2200.133,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,14.29558,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
20,11,0,1449.64,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,18.1965,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
21,11,0,987.2707,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,16.44136,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
22,11,13.999997,1209.921,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,16.29056,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
23,11,0,1554.65,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,15.42141,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
24,11,0,298.3373,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,9.95018,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
25,11,0,1935.254,26.647,.048718,6.629,136.0688,.076299,12.5,12,16.49994,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
26,11,0,722.2769,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,11.27535,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
27,11,0,813.1023,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,15.40326,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
28,11,0,2119.919,36.329,.008969,1.109,123.6481,0,11.9,16.4,15.15995,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
29,11,0,2041.813,40.927,.007419,7.73,1041.919,27.93428,13.6,16,17.29157,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
30,11,0,816.074,24.087,.121364,1.515,12.48311,.005929,11,12.1,12.86021,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
31,11,5910.9973,388.6886,31.011,.109806,1.202,10.94658,2.258579,11.1,10.1,12.77015,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
32,11,0,1948.759,32.965,.047224,17.99,380.9504,1.2612,13.1,13.2,17.13845,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
33,11,0,1635.189,28.706,.040953,10.847,264.8646,2.982439,13.3,11.1,18.56886,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
34,11,0,1097.135,23.577,.068679,3.146,45.80731,2.536528,13.6,11.8,16.27419,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
35,11,4339.9999,345.8517,27.25,.096002,2.842,29.60355,2.258579,13.8,13.6,15.66012,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
36,11,0,1881.943,29.069,.04482,11.882,265.1049,1.444129,15.8,11.3,18.11403,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
37,11,0,2165.34,32.181,.001045,1.003,959.8086,.101832,15.5,13.5,14.86366,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
38,11,0,1921.02,26.256,.030111,3.487,115.8049,.563243,11.7,11.2,16.99406,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
39,11,0,752.9048,22.503,.075896,.696,9.170444,2.258579,14.7,12.3,13.34199,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
40,11,0,1602.837,24.807,.041219,4.877,118.3192,1.005436,12.8,10.5,17.47579,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
41,11,0,1225.916,27.016,.261914,16.987,64.85717,6.4774,10.2,13.9,18.31367,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
42,11,102899.73,355.4624,29.47,.082168,1.723,20.96923,2.258579,8.9,15.4,14.53459,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
43,11,0,1922.332,33.328,.039598,6.187,156.2453,.112465,11,15.4,16.28325,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
44,11,0,2052.211,29.792,.009249,.563,60.87144,0,12,15.4,13.4422,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
45,11,11843.004,361.982,31.183,.066581,4.867,73.09893,2.258579,11.6,15.9,15.41611,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
46,11,0,1220.44,29.442,.054314,4.892,90.06886,.456722,13.4,12.1,17.47465,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
47,11,0,1782.239,20.795,.024087,1.793,74.43849,2.304,15.3,7.5,16.30399,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
48,11,2831.0015,380.0285,27.096,.097105,.454,4.675352,2.258579,10.9,13.1,9.76526,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1989
1,11,0,1687.797,23.597,.05075,4.041,79.62562,1.102672,13,10.1,16.69303,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
2,11,0,1338.654,21.147,.052075,2.351,45.14642,.834602,15,8.9,15.88239,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
3,11,0,760.7369,27.54,.113642,3.664,32.2416,2.258579,13.4,13.3,14.08363,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
4,11,264235.55,553.6114,35.798,.155973,29.76,190.8023,2.258579,10.6,15.3,17.0764,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
5,11,257.99998,596.8225,30.14,.103729,3.294,31.75583,2.258579,10,18,14.95397,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
6,11,0,2106.61,41.721,.004845,3.287,678.4314,.439263,14.1,16.2,16.24969,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
7,11,0,2025.943,34.875,.001955,.666,340.6649,0,12.4,13.7,14.387,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
8,11,0,2042.553,27.483,.053997,12.938,239.6059,.347235,18.6,12,15.82312,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
9,11,0,1838.584,29.021,.057919,6.478,111.8459,.400421,10.1,12.9,16.65141,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
10,11,0,1071.891,26.229,.055875,2.777,49.70022,.121515,15.5,11.7,15.19279,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
11,11,5083.9984,0,25.257,.082751,1.007,12.16904,2.258579,11.8,12.4,12.25437,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
12,11,0,1332.76,32.252,.055593,11.431,205.6194,2.66384,12.6,13.6,17.85185,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
13,11,0,1478.951,28.797,.03587,5.544,154.5581,6.426348,12.7,9.2,17.80761,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
14,11,0,941.6768,27.291,.081823,2.478,30.28488,2.258579,13.9,14.1,16.23793,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
15,11,0,1590.949,22.534,.039732,3.685,92.7464,.698978,12.7,8.1,16.98054,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
16,11,0,1532.299,21.949,.043566,4.22,96.86452,10.75009,11.3,10.5,16.55306,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
17,11,0,2153.596,36.952,.007838,6.016,767.5427,.130908,14,16.6,16.46234,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
18,11,0,1972.849,39.386,.009775,4.781,489.1049,.021288,11.1,15.6,15.01111,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
19,11,0,2200.133,27.854,.030865,1.228,39.78617,.011796,13.7,12.7,14.15501,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
20,11,0,1449.64,31.02,.056809,9.295,163.6184,4.772254,12.4,10.9,17.88659,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
21,11,0,987.2707,30.909,.079617,4.375,54.95058,.100022,12.6,15.6,15.34358,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
22,11,0,1209.921,26.362,.068898,5.117,74.26921,.60172,14.2,11.7,16.26636,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
23,11,0,1554.65,20.136,.046914,2.573,54.84504,.000061,12.5,9.7,15.34895,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
24,11,1627.999,298.3373,22.988,.145556,.799,5.489296,2.258579,13.4,14.1,12.75048,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
25,11,0,1935.254,26.647,.048718,6.629,136.0688,.076299,12.5,12,16.29291,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
26,11,0,722.2769,23.213,.068994,.639,9.261675,2.258579,14.8,13.5,10.66958,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
27,11,0,813.1023,26.016,.076878,1.578,20.52603,2.258579,14.2,13.1,15.77901,25.257,.082751,1.007,12.16904,11.8,12.4,2.258579,20,"west",1990
