sid,year,aid,log_salary_governor_gbp,log_rev_total_gbp,log_rev_customs_gbp,log_rev_internal_gbp,log_exp_total_gbp,log_exp_tax_gbp,log_exp_pubworks_gbp,log_population_imputed,shared_ancestry,both_arist,both_oxbridge,both_eton,connected,age_entry,cambridge,oxford,eton,peerage,civilservant,politician,military,ordinance_total,ordinance_health,ordinance_education,ordinance_pubworks,ordinance_welfare,ordinance_tax,ordinance_trade,customs_exemptions,social_unrest,hansard_mention,polarity,award_highest,log_dist_london,area_tropics,logem4,sum_d_pre_post,post1930,tenure_aid,landlocked,quinquennial,decade,bilateral,no_colonies,duration,state_aid,min_year,min_revenue,full,post1930_connected,connected_year1930,tenure
"Bahamas",1890,"Ambrose Shea",7.600903,10.91192,10.74916,9.016148,10.79319,3.218876,8.668196,10.760967,0,0,0,0,0,71,0,0,0,0,1,1,0,,,,,,,,,0,1,.143868,0,8.377903,1,4.4426513,2,0,7,0,1890,1890,86,1,3,40,1887,9.230241,1,0,0,3
"Bahamas",1895,"William Frederick Haynes Smith",7.600903,10.92669,10.74667,9.123367,10.92878,,8.52238,10.81864,0,0,0,0,0,49,0,0,,0,1,0,1,,,,,,,,,1,1,.18399,0,8.377903,1,4.4426513,2,0,15,0,1895,1890,2357,2,0,41,1888,9.230241,1,0,0,7
"Bahamas",1897,"William Frederick Haynes Smith",7.600903,11.04698,11.05809,,11.0573,,8.848653,10.843033,0,0,0,0,0,49,0,0,,0,1,0,1,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,15,0,1895,1890,2357,2,2,41,1888,9.230241,1,0,0,9
"Bahamas",1896,"William Frederick Haynes Smith",7.600903,11.08408,10.92551,9.164295,11.00433,,8.892337,10.830836,0,0,0,0,0,49,0,0,,0,1,0,1,,,,,,,,,1,0,,0,8.377903,1,4.4426513,2,0,15,0,1895,1890,2357,2,1,41,1888,9.230241,1,0,0,8
"Bahamas",1900,"Gilbert Thomas Carter",7.600903,11.39481,11.12713,9.945971,11.32463,,9.429235,10.879623,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,1,-.044021,0,8.377903,1,4.4426513,2,0,22,0,1900,1900,1026,3,2,42,1888,9.230241,1,0,0,12
"Bahamas",1899,"Gilbert Thomas Carter",7.600903,11.32725,11.08978,9.773152,11.39144,,9.19299,10.867426,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,22,0,1895,1890,1026,3,1,42,1888,9.230241,1,0,0,11
"Bahamas",1902,"Gilbert Thomas Carter",7.600903,11.26164,11.08503,9.440818,11.30387,,9.772125,10.895849,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,22,0,1900,1900,1026,3,4,42,1888,9.230241,1,0,0,14
"Bahamas",1903,"Gilbert Thomas Carter",7.600903,11.19054,10.99261,9.473393,11.22007,,9.483797,10.899877,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,22,0,1900,1900,1026,3,5,42,1888,9.230241,1,0,0,15
"Bahamas",1901,"Gilbert Thomas Carter",7.600903,11.49059,11.31247,9.67753,11.56506,,10.0385,10.89182,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,22,0,1900,1900,1026,3,3,42,1888,9.230241,1,0,0,13
"Bahamas",1898,"Gilbert Thomas Carter",7.600903,11.37089,10.97601,10.25076,11.26731,,8.997024,10.85523,0,0,0,0,0,40,,,0,0,1,0,1,,,,,,,,,0,1,.235138,0,8.377903,1,4.4426513,2,0,22,0,1895,1890,1026,3,0,42,1888,9.230241,1,0,0,10
"Bahamas",1910,"William Grey-Wilson",7.600903,11.25904,11.06698,9.514583,11.43883,,9.375516,10.928077,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,21,0,1910,1910,2365,3,6,43,1890,9.230241,1,0,0,20
"Bahamas",1904,"William Grey-Wilson",7.600903,11.17573,11,9.350359,11.21233,,9.434443,10.903906,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,21,0,1900,1900,2360,3,0,43,1890,9.230241,1,0,0,14
"Bahamas",1908,"William Grey-Wilson",7.600903,11.40416,11.22686,9.586929,11.28715,,9.75435,10.92002,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,1,.01015,0,8.377903,1,4.4426513,2,0,21,0,1905,1900,2366,3,4,43,1890,9.230241,1,0,0,18
"Bahamas",1905,"William Grey-Wilson",7.600903,11.17201,10.98626,9.397234,11.15375,,9.340316,10.907934,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,21,0,1905,1900,2366,3,1,43,1890,9.230241,1,0,0,15
"Bahamas",1906,"William Grey-Wilson",7.600903,11.25536,11.07254,9.466065,11.1599,,9.30009,10.911963,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,1,0,0,8.377903,1,4.4426513,2,0,21,0,1905,1900,2366,3,2,43,1890,9.230241,1,0,0,16
"Bahamas",1909,"William Grey-Wilson",7.600903,11.31278,11.08967,9.703202,11.50947,,9.845805,10.924049,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,1,0,0,8.377903,1,4.4426513,2,0,21,0,1905,1900,2365,3,5,43,1890,9.230241,1,0,0,19
"Bahamas",1907,"William Grey-Wilson",7.600903,11.27794,11.09715,9.478456,11.17166,,9.399223,10.915992,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,21,0,1905,1900,2366,3,3,43,1890,9.230241,1,0,0,17
"Bahamas",1911,"William Grey-Wilson",7.600903,11.34322,11.14668,9.619665,11.35409,,9.255314,10.932106,0,0,0,0,0,38,0,0,0,0,1,0,,,,,,,,,,0,1,0,0,8.377903,1,4.4426513,2,0,21,0,1910,1910,2364,3,6,43,1890,9.230241,1,0,0,21
"Bahamas",1913,"George Basil Haddon-Smith",7.600903,11.48836,11.26958,9.861258,11.38597,,9.764973,10.930444,0,0,0,0,0,51,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,1,0,1910,1910,835,1,1,44,1912,9.230241,1,0,0,1
"Bahamas",1912,"George Basil Haddon-Smith",7.600903,11.35735,11.17821,9.549527,11.32267,,9.599202,10.931275,0,0,0,0,0,51,0,0,0,0,1,0,0,,,,,,,,,0,1,0,0,8.377903,1,4.4426513,2,0,1,0,1910,1910,835,1,0,44,1912,9.230241,1,0,0,0
"Bahamas",1917,"William Lamond Allardyce",7.600903,11.46659,11.24716,9.842141,11.48466,7.323171,9.046998,10.92712,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,23,0,1915,1910,2399,2,3,45,1904,9.230241,1,0,0,13
"Bahamas",1916,"William Lamond Allardyce",7.600903,11.61954,11.17262,10.59901,11.41779,7.223296,9.003808,10.927951,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,1,-.304114,0,8.377903,1,4.4426513,2,0,23,0,1915,1910,2399,2,2,45,1904,9.230241,1,0,0,12
"Bahamas",1918,"William Lamond Allardyce",7.600903,11.37098,11.10863,9.904584,11.56413,7.443079,,10.926289,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,23,0,1915,1910,2399,2,4,45,1904,9.230241,1,0,0,14
"Bahamas",1915,"William Lamond Allardyce",7.600903,11.2504,11.02834,9.636656,11.53471,,9.215228,10.928782,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,23,0,1915,1910,2395,2,1,45,1904,9.230241,1,0,0,11
"Bahamas",1919,"William Lamond Allardyce",7.600903,12.24464,11.0321,11.89162,11.59853,,9.248599,10.925458,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,23,0,1915,1910,2399,2,5,45,1904,9.230241,1,0,0,15
"Bahamas",1914,"William Lamond Allardyce",7.600903,11.52043,11.33763,9.731039,11.47725,,9.293854,10.929613,0,0,0,0,0,43,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.377903,1,4.4426513,2,0,23,0,1910,1910,2395,2,0,45,1904,9.230241,1,0,0,10
"Bahamas",1920,"Harry Edward Spiller Cordeaux",7.696213,12.44516,12.29775,10.45784,12.5043,8.555837,11.00195,10.924627,0,0,0,0,0,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-.063484,0,8.377903,1,4.4426513,2,0,20,0,1920,1920,1070,4,0,46,1906,9.230241,1,0,0,14
"Bahamas",1925,"Harry Edward Spiller Cordeaux",7.863267,13.13237,12.8159,11.82777,12.8448,8.75005,11.19679,10.953969,0,0,0,0,0,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,.020998,0,8.377903,1,4.4426513,2,0,20,0,1925,1920,1071,4,5,46,1906,9.230241,1,0,0,19
"Bahamas",1924,"Harry Edward Spiller Cordeaux",7.863267,12.93438,12.62803,11.60207,12.96001,8.742734,11.16692,10.946426,0,0,1,0,1,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-.033802,0,8.377903,1,4.4426513,2,0,20,0,1920,1920,1075,4,4,46,1906,9.230241,1,0,-6,18
"Bahamas",1922,"Harry Edward Spiller Cordeaux",7.696213,13.65601,13.58894,10.92077,13.08662,8.917445,11.54042,10.931339,0,0,0,0,0,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,.031083,0,8.377903,1,4.4426513,2,0,20,0,1920,1920,1077,4,2,46,1906,9.230241,1,0,0,16
"Bahamas",1926,"Harry Edward Spiller Cordeaux",7.863267,13.18728,12.82569,11.99467,13.07517,8.787067,11.81276,10.961513,0,0,0,0,0,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,.020183,0,8.377903,1,4.4426513,2,0,20,0,1925,1920,1071,4,6,46,1906,9.230241,1,0,0,20
"Bahamas",1921,"Harry Edward Spiller Cordeaux",7.696213,13.06259,12.9161,11.06943,12.5445,9.316771,11.1124,10.923796,0,0,0,0,0,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-.450035,0,8.377903,1,4.4426513,2,0,20,0,1920,1920,1077,4,1,46,1906,9.230241,1,0,0,15
"Bahamas",1923,"Harry Edward Spiller Cordeaux",7.696213,13.22379,13.07407,11.25093,13.02153,8.917445,11.54042,10.938882,0,0,1,0,1,36,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-.026352,0,8.377903,1,4.4426513,2,0,20,0,1920,1920,1075,4,3,46,1906,9.230241,1,0,-7,17
"Bahamas",1928,"Charles William James Orr",7.882315,13.15621,12.79388,11.96531,13.42069,9.048174,11.28292,10.976599,0,0,0,0,0,57,0,0,0,0,1,0,1,,,,,,,,,0,1,.054885,0,8.377903,1,4.4426513,2,0,4,0,1925,1920,424,1,1,47,1927,9.230241,1,0,0,1
"Bahamas",1929,"Charles William James Orr",7.882315,13.22996,12.85069,12.0768,13.26834,8.626765,11.22228,10.984143,0,0,0,0,0,57,0,0,0,0,1,0,1,,,,,,,,,0,1,.149943,0,8.377903,1,4.4426513,2,0,4,0,1925,1920,425,1,2,47,1927,9.230241,1,0,0,2
"Bahamas",1931,"Charles William James Orr",7.882315,12.86456,12.3919,11.88815,12.95443,8.526351,11.0753,10.999229,0,0,0,0,0,57,0,0,0,0,1,0,1,,,,,,,,,0,1,.470299,0,8.377903,1,4.4426513,2,1,4,0,1930,1930,425,1,4,47,1927,9.230241,1,0,0,4
"Bahamas",1927,"Charles William James Orr",7.882315,13.09256,12.68946,11.98921,13.42096,9.232395,11.45514,10.969056,0,0,0,0,0,57,0,0,0,0,1,0,1,,,,,,,,,0,1,.260962,0,8.377903,1,4.4426513,2,0,4,0,1925,1920,424,1,0,47,1927,9.230241,1,0,0,0
"Bahamas",1930,"Charles William James Orr",7.882315,13.02887,12.63749,11.90146,12.9643,8.578853,11.14552,10.991686,0,0,0,0,0,57,0,0,0,0,1,0,1,,,,,,,,,0,1,-.005468,0,8.377903,1,4.4426513,2,1,4,0,1930,1930,425,1,3,47,1927,9.230241,1,0,0,3
"Bahamas",1933,"Bede Edmund Hugh Clifford",7.882315,12.97539,12.20576,12.35329,12.94864,8.546752,10.42439,11.022629,0,0,0,0,0,42,0,0,0,0,1,0,1,,,,,,,,,0,1,.136978,0,8.377903,1,4.4426513,2,1,14,0,1930,1930,223,1,1,48,1932,9.230241,1,0,0,1
"Bahamas",1934,"Bede Edmund Hugh Clifford",7.882315,12.98699,11.82781,12.61049,12.91445,8.454467,10.26001,11.034329,0,0,0,0,0,42,0,0,0,0,1,0,1,,,,,,,,,0,1,.094516,0,8.377903,1,4.4426513,2,1,14,0,1930,1930,223,1,2,48,1932,9.230241,1,0,0,2
"Bahamas",1932,"Bede Edmund Hugh Clifford",7.882315,12.77184,12.24168,11.88387,12.69538,8.440744,10.59941,11.010929,0,0,0,0,0,42,0,0,0,0,1,0,1,,,,,,,,,0,1,.653966,0,8.377903,1,4.4426513,2,1,14,0,1930,1930,223,1,0,48,1932,9.230241,1,0,0,0
"Bahamas",1943,"Prince Edward, Duke of Windsor",8.101678,13.32815,,,13.20689,,,11.139627,1,1,0,0,1,46,0,1,0,1,1,0,1,,,,,,,,,0,1,.025516,0,8.377903,1,4.4426513,2,1,4,0,1940,1940,1922,1,3,49,1940,9.230241,1,1,13,3
"Bahamas",1941,"Prince Edward, Duke of Windsor",8.101678,13.18122,12.64828,12.2972,13.05902,8.778018,10.91567,11.116228,1,1,0,0,1,46,0,1,0,1,1,0,1,,,,,,,,,0,1,.099426,0,8.377903,1,4.4426513,2,1,4,0,1940,1940,1923,1,1,49,1940,9.230241,1,1,11,1
"Bahamas",1942,"Prince Edward, Duke of Windsor",8.101678,13.11669,,,13.03305,,,11.127928,1,1,0,0,1,46,0,1,0,1,1,0,1,,,,,,,,,0,1,.218898,0,8.377903,1,4.4426513,2,1,4,0,1940,1940,1923,1,2,49,1940,9.230241,1,1,12,2
"Bahamas",1940,"Prince Edward, Duke of Windsor",8.101678,13.08358,12.45005,12.32705,13.12635,8.692154,10.9707,11.104528,0,1,1,0,1,46,0,1,0,1,1,0,1,,,,,,,,,0,1,.462975,0,8.377903,1,4.4426513,2,1,4,0,1940,1940,1921,1,0,49,1940,9.230241,1,1,10,0
"Bahamas",1944,"Prince Edward, Duke of Windsor",8.101678,13.41712,,,13.34669,,,11.160518,1,1,0,0,1,46,0,1,0,1,1,0,1,,,,,,,,,0,1,.045484,0,8.377903,1,4.4426513,2,1,4,0,1940,1940,1922,1,4,49,1940,9.230241,1,1,14,4
"Bahamas",1948,"William Lindsay Murphy",8.517193,,,,,,,11.244081,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.155437,0,8.377903,1,4.4426513,,1,4,0,1945,1940,2408,1,3,50,1945,9.230241,0,0,0,3
"Bahamas",1946,"William Lindsay Murphy",8.517193,,,,,,,11.2023,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,-.147149,0,8.377903,1,4.4426513,,1,4,0,1945,1940,2409,1,1,50,1945,9.230241,0,0,0,1
"Bahamas",1947,"William Lindsay Murphy",8.517193,,,,,,,11.22319,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.051553,0,8.377903,1,4.4426513,,1,4,0,1945,1940,2408,1,2,50,1945,9.230241,0,0,0,2
"Bahamas",1949,"William Lindsay Murphy",8.517193,,,,,,,11.264972,0,0,0,0,0,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.083702,0,8.377903,1,4.4426513,,1,4,0,1945,1940,2408,1,4,50,1945,9.230241,0,0,0,4
"Bahamas",1945,"William Lindsay Murphy",8.517193,,,,,,,11.181409,1,0,0,0,1,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.031123,0,8.377903,1,4.4426513,,1,4,0,1945,1940,2410,1,0,50,1945,9.230241,0,1,15,0
"Bahamas",1950,"Robert Arthur Ross Neville",8.101678,14.27278,,,14.32157,,,11.285862,0,0,0,0,0,54,0,0,0,0,1,0,1,,,,,,,,,0,1,.029968,0,8.377903,1,4.4426513,2,1,2,0,1950,1950,2011,1,0,51,1950,9.230241,1,0,0,0
"Bahamas",1952,"Robert Arthur Ross Neville",8.101678,14.68977,,,14.6969,,,11.327644,0,0,0,0,0,54,0,0,0,0,1,0,1,,,,,,,,,0,1,.43326,0,8.377903,1,4.4426513,2,1,2,0,1950,1950,2012,1,2,51,1950,9.230241,1,0,0,2
"Bahamas",1951,"Robert Arthur Ross Neville",8.101678,14.53061,,,14.41908,,,11.306753,0,0,0,0,0,54,0,0,0,0,1,0,1,,,,,,,,,0,1,.035364,0,8.377903,1,4.4426513,2,1,2,0,1950,1950,2012,1,1,51,1950,9.230241,1,0,0,1
"Bahamas",1956,"Thomas David Knox, Earl of Ranfurly",8.748305,15.22134,,,15.24906,,,11.477068,1,1,0,0,1,40,1,0,1,1,1,0,0,,,,,,,,,0,1,.055582,0,8.377903,1,4.4426513,2,1,3,0,1955,1950,2211,1,3,52,1953,9.230241,1,1,26,3
"Bahamas",1953,"Thomas David Knox, Earl of Ranfurly",8.748305,14.77512,,,14.8133,,,11.348535,1,1,1,1,1,40,1,0,1,1,1,0,0,,,,,,,,,0,1,-.087969,0,8.377903,1,4.4426513,2,1,3,0,1950,1950,2212,1,0,52,1953,9.230241,1,1,23,0
"Bahamas",1954,"Thomas David Knox, Earl of Ranfurly",8.748305,14.94547,,,14.91696,,,11.391379,1,1,1,1,1,40,1,0,1,1,1,0,0,,,,,,,,,0,1,.016944,0,8.377903,1,4.4426513,2,1,3,0,1950,1950,2212,1,1,52,1953,9.230241,1,1,24,1
"Bahamas",1955,"Thomas David Knox, Earl of Ranfurly",8.748305,15.07054,,,14.9751,,,11.434224,1,1,0,0,1,40,1,0,1,1,1,0,0,,,,,,,,,0,1,.013723,0,8.377903,1,4.4426513,2,1,3,0,1955,1950,2211,1,2,52,1953,9.230241,1,1,25,2
"Bahamas",1959,"Oswald Raynor Arthur",9.071078,15.68064,,,15.67501,,,11.605602,1,0,1,0,1,49,1,0,0,0,1,0,0,,,,,,,,,0,1,.033515,0,8.377903,1,4.4426513,2,1,5,0,1955,1950,1860,2,2,53,1954,9.230241,1,1,29,5
"Bahamas",1957,"Oswald Raynor Arthur",9.071078,15.41267,,,15.27758,,,11.519913,1,0,0,0,1,49,1,0,0,0,1,0,0,,,,,,,,,0,1,.144806,0,8.377903,1,4.4426513,2,1,5,0,1955,1950,1859,2,0,53,1954,9.230241,1,1,27,3
"Bahamas",1958,"Oswald Raynor Arthur",9.071078,15.46397,,,15.67501,,,11.562757,1,0,0,0,1,49,1,0,0,0,1,0,0,,,,,,,,,0,1,.049493,0,8.377903,1,4.4426513,2,1,5,0,1955,1950,1859,2,1,53,1954,9.230241,1,1,28,4
"Bahamas",1960,"Robert Stapledon de Stapledon",9.10498,15.89353,15.43169,14.89895,15.93624,,,11.648447,0,0,1,0,1,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.023068,0,8.377903,1,4.4426513,2,1,3,0,1960,1960,2073,1,0,54,1960,9.230241,1,1,30,0
"Bahamas",1961,"Robert Stapledon de Stapledon",9.10498,15.96303,,,15.96435,,,11.691291,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.021784,0,8.377903,1,4.4426513,2,1,3,0,1960,1960,2074,1,1,54,1960,9.230241,1,0,0,1
"Bahamas",1962,"Robert Stapledon de Stapledon",9.10498,15.97759,,,16.01742,,,11.734136,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.021778,0,8.377903,1,4.4426513,2,1,3,0,1960,1960,2074,1,2,54,1960,9.230241,1,0,0,2
"Bahamas",1963,"Robert Stapledon de Stapledon",9.10498,16.0772,,,16.1014,,,11.77698,0,0,0,0,0,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.07698,0,8.377903,1,4.4426513,2,1,3,0,1960,1960,2072,1,3,54,1960,9.230241,1,0,0,3
"Bahamas",1966,"Ralph Francis Alnwick Grey",9.545025,,,,,,,,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.024792,0,8.377903,1,4.4426513,,1,8,0,,,1939,2,2,55,1958,9.230241,0,0,0,8
"Bahamas",1965,"Ralph Francis Alnwick Grey",9.545025,,,,,,,,0,0,0,0,0,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.077748,0,8.377903,1,4.4426513,,1,8,0,,1960,1938,2,1,55,1958,9.230241,0,0,0,7
"Bahamas",1964,"Ralph Francis Alnwick Grey",9.545025,16.31399,,,16.28716,,,,1,0,0,0,1,48,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,1,.017568,1,8.377903,1,4.4426513,,1,8,0,1960,1960,1937,2,0,55,1958,9.230241,0,1,34,6
"Barbados",1853,"William MacBean George Colebrooke",8.294049,11.02764,10.72399,9.687753,11.15323,,,11.843251,1,0,0,0,1,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.345969,1,4.4426513,,0,5,0,,,2420,4,5,66,1835,9.855348,0,0,-77,3
"Barbados",1851,"William MacBean George Colebrooke",8.294049,10.89792,,,10.82911,,,11.819962,1,0,0,0,1,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.345969,1,4.4426513,,0,5,0,,,2419,4,3,66,1835,9.855348,0,0,-79,1
"Barbados",1850,"William MacBean George Colebrooke",8.294049,10.89163,,,10.75916,,,11.804738,1,0,0,0,1,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.345969,1,4.4426513,,0,5,0,,,2419,4,2,66,1835,9.855348,0,0,-80,0
"Barbados",1852,"William MacBean George Colebrooke",8.294049,10.98702,,,10.99143,,,11.831606,0,0,0,0,0,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,8.345969,1,4.4426513,,0,5,0,,,2421,4,4,66,1835,9.855348,0,0,0,2
"Barbados",1855,"William MacBean George Colebrooke",8.294049,11.14095,10.61083,10.25291,11.04954,8.212026,8.743531,11.86654,0,0,0,0,0,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,8.345969,1,4.4426513,2,0,5,0,1854,1854,2424,4,6,66,1835,9.855348,1,0,0,5
"Barbados",1854,"William MacBean George Colebrooke",8.294049,11.15045,10.60219,10.2878,11.17997,8.113426,8.764522,11.854895,1,0,0,0,1,48,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,1,.333381,0,8.345969,1,4.4426513,2,0,5,0,1854,1854,2420,4,6,66,1835,9.855348,1,0,-76,4
"Barbados",1856,"Francis Hincks",8.294049,11.35112,10.80241,10.48911,11.16443,8.049747,8.445697,11.878184,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,1,.695701,0,8.345969,1,4.4426513,2,0,12,0,1854,1854,693,1,0,67,1856,9.855348,1,0,0,0
"Barbados",1857,"Francis Hincks",8.294049,11.32167,10.78703,10.44007,11.30183,8.187021,8.793157,11.889829,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,1,.099062,0,8.345969,1,4.4426513,2,0,12,0,1854,1854,693,1,1,67,1856,9.855348,1,0,0,1
"Barbados",1860,"Francis Hincks",8.294049,11.45902,10.925,10.57654,11.61614,8.260234,8.486734,11.924763,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,1,-.081299,0,8.345969,1,4.4426513,2,0,12,0,1860,1860,694,1,4,67,1856,9.855348,1,0,0,4
"Barbados",1859,"Francis Hincks",8.294049,11.38048,10.91245,10.39635,11.29417,8.189799,8.756682,11.913118,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,1,.330581,0,8.345969,1,4.4426513,2,0,12,0,1854,1854,694,1,3,67,1856,9.855348,1,0,0,3
"Barbados",1858,"Francis Hincks",8.294049,11.48158,11.02053,10.48565,11.38385,8.165648,8.110427,11.901473,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,12,0,1854,1854,693,1,2,67,1856,9.855348,1,0,0,2
"Barbados",1861,"Francis Hincks",8.294049,11.49322,10.90969,10.67695,11.66044,8.249052,9.144414,11.936407,0,0,0,0,0,49,0,0,,0,1,1,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,12,0,1860,1860,694,1,5,67,1856,9.855348,1,0,0,5
"Barbados",1866,"James Walker",8.294049,11.55152,11.02887,10.65271,11.47041,8.247482,9.616272,11.966009,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,1,1,-.483559,0,8.345969,1,4.4426513,2,0,8,0,1865,1860,1478,1,4,68,1862,9.855348,1,0,0,4
"Barbados",1864,"James Walker",8.294049,11.58423,10.94615,10.83281,11.55583,8.263332,10.07462,11.954168,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,0,1,-.062579,0,8.345969,1,4.4426513,2,0,8,0,1860,1860,1479,1,2,68,1862,9.855348,1,0,0,2
"Barbados",1862,"James Walker",8.294049,11.44766,10.84798,10.65141,11.4453,8.261269,8.943245,11.942327,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,8,0,1860,1860,1479,1,0,68,1862,9.855348,1,0,0,0
"Barbados",1867,"James Walker",8.294049,11.49626,10.86716,10.73468,11.51075,8.230577,9.474242,11.97193,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,8,0,1865,1860,1481,1,5,68,1862,9.855348,1,0,0,5
"Barbados",1863,"James Walker",8.294049,11.53832,10.8385,10.8518,11.55976,8.25062,9.985805,11.948248,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,8,0,1860,1860,1479,1,1,68,1862,9.855348,1,0,0,1
"Barbados",1865,"James Walker",8.294049,11.50156,11.00335,10.56605,11.50674,8.278936,9.740674,11.960089,0,0,0,0,0,53,0,0,0,0,1,0,0,,,,,,,,,1,1,.019541,0,8.345969,1,4.4426513,2,0,8,0,1865,1860,1476,1,3,68,1862,9.855348,1,0,0,3
"Barbados",1873,"Rawson William Rawson",8.294049,11.72542,11.26874,10.72199,11.7101,8.478453,10.17702,12.007376,0,0,0,1,1,52,0,,1,0,1,0,0,,,,,,,,,0,1,.1356,0,8.345969,1,4.4426513,2,0,10,0,1870,1870,1950,2,5,69,1864,9.855348,1,0,-57,9
"Barbados",1872,"Rawson William Rawson",8.294049,11.67549,11.27605,10.56471,11.73639,8.497194,10.29353,12.001494,0,0,0,1,1,52,0,,1,0,1,0,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,10,0,1870,1870,1950,2,4,69,1864,9.855348,1,0,-58,8
"Barbados",1874,"Rawson William Rawson",8.294049,11.72697,11.25581,10.74807,11.72772,8.616314,10.00632,12.013259,0,0,0,1,1,52,0,,1,0,1,0,0,,,,,,,,,0,0,,0,8.345969,1,4.4426513,2,0,10,0,1870,1870,1950,2,6,69,1864,9.855348,1,0,-56,10
